Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,SeriesFormat,R2.0,ACS,K,D,A,K:D,KAST,ADR,HS%,FK,FD
Benkai,PRX,https://www.vlr.gg/player/9802/benkai,Pacific,167353,113055,LotusPICK,bo1,0.88,173.0,13,17,8,0.76,90%,113.0,24%,1.0,2.0
mindfreak,PRX,https://www.vlr.gg/player/9800/mindfreak,Pacific,167353,113055,LotusPICK,bo1,0.68,164.0,12,19,6,0.63,76%,106.0,10%,2.0,4.0
d4v41,PRX,https://www.vlr.gg/player/9803/d4v41,Pacific,167353,113055,LotusPICK,bo1,0.6,116.0,7,16,13,0.44,71%,85.0,36%,0.0,1.0
leaf,C9,https://www.vlr.gg/player/7873/leaf,Americas,167353,113056,PearlPICK,bo1,1.78,335.0,21,9,4,2.33,88%,218.0,27%,2.0,0.0
Xeppaa,C9,https://www.vlr.gg/player/7871/xeppaa,Americas,167353,113056,PearlPICK,bo1,1.69,305.0,21,8,7,2.62,94%,163.0,28%,2.0,2.0
Zellsis,C9,https://www.vlr.gg/player/729/zellsis,Americas,167353,113056,PearlPICK,bo1,1.16,255.0,13,11,13,1.18,94%,177.0,25%,1.0,1.0
yay,C9,https://www.vlr.gg/player/881/yay,Americas,167353,113056,PearlPICK,bo1,1.06,178.0,11,9,7,1.22,88%,123.0,15%,3.0,2.0
vanity,C9,https://www.vlr.gg/player/7870/vanity,Americas,167353,113056,PearlPICK,bo1,0.91,134.0,8,8,11,1.0,82%,87.0,17%,2.0,2.0
Jinggg,PRX,https://www.vlr.gg/player/7378/jinggg,Pacific,167353,113056,PearlPICK,bo1,0.93,181.0,11,14,5,0.79,71%,153.0,31%,1.0,1.0
mindfreak,PRX,https://www.vlr.gg/player/9800/mindfreak,Pacific,167353,113056,PearlPICK,bo1,0.8,162.0,9,13,5,0.69,76%,109.0,26%,0.0,2.0
d4v41,PRX,https://www.vlr.gg/player/9803/d4v41,Pacific,167353,113056,PearlPICK,bo1,0.66,161.0,9,15,3,0.6,59%,97.0,22%,1.0,2.0
Benkai,PRX,https://www.vlr.gg/player/9802/benkai,Pacific,167353,113056,PearlPICK,bo1,0.55,158.0,8,15,3,0.53,59%,113.0,18%,1.0,2.0
f0rsakeN,PRX,https://www.vlr.gg/player/9801/f0rsaken,Pacific,167353,113056,PearlPICK,bo1,0.54,180.0,8,17,2,0.47,53%,138.0,14%,4.0,3.0
keloqz,TH,https://www.vlr.gg/player/3582/keloqz,EMEA,167354,113058,PearlPICK,bo1,1.32,278.0,23,15,0,1.53,76%,169.0,37%,5.0,4.0
zeek,TH,https://www.vlr.gg/player/562/zeek,EMEA,167354,113058,PearlPICK,bo1,1.06,212.0,14,16,14,0.88,86%,134.0,35%,2.0,3.0
Mixwell,TH,https://www.vlr.gg/player/93/mixwell,EMEA,167354,113058,PearlPICK,bo1,0.95,208.0,14,16,10,0.88,81%,125.0,20%,1.0,0.0
Boo,TH,https://www.vlr.gg/player/1144/boo,EMEA,167354,113058,PearlPICK,bo1,0.93,139.0,11,13,3,0.85,67%,99.0,26%,0.0,3.0
AvovA,TH,https://www.vlr.gg/player/1507/avova,EMEA,167354,113058,PearlPICK,bo1,0.58,122.0,8,17,4,0.47,71%,93.0,31%,3.0,0.0
Ethan,EG,https://www.vlr.gg/player/11225/ethan,Americas,167354,113058,PearlPICK,bo1,1.4,305.0,24,14,9,1.71,86%,180.0,13%,4.0,1.0
C0M,EG,https://www.vlr.gg/player/619/c0m,Americas,167354,113058,PearlPICK,bo1,1.09,199.0,16,15,10,1.07,67%,126.0,12%,1.0,0.0
Boostio,EG,https://www.vlr.gg/player/604/boostio,Americas,167354,113058,PearlPICK,bo1,0.95,171.0,13,11,4,1.18,67%,120.0,22%,0.0,3.0
BcJ,EG,https://www.vlr.gg/player/864/bcj,Americas,167354,113058,PearlPICK,bo1,0.91,147.0,10,14,11,0.71,86%,93.0,9%,0.0,3.0
jawgemo,EG,https://www.vlr.gg/player/3993/jawgemo,Americas,167354,113058,PearlPICK,bo1,0.86,191.0,14,16,5,0.88,81%,119.0,17%,5.0,4.0
Mixwell,TH,https://www.vlr.gg/player/93/mixwell,EMEA,167354,113059,AscentPICK,bo1,1.2,238.0,16,18,16,0.89,76%,150.0,30%,2.0,2.0
