match_id,map_num,map_name,round,winner_org,winner_side,win_condition,score_after,date,event
167352,113054,Haven,3,KRX,attack,elimination,0-3,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167352,113054,Haven,4,KRX,attack,elimination,0-4,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167352,113054,Haven,5,KRX,attack,elimination,0-5,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167352,113054,Haven,6,KRX,attack,elimination,0-6,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167352,113054,Haven,7,KRX,attack,elimination,0-7,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167352,113054,Haven,8,KRX,attack,elimination,0-8,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167352,113054,Haven,9,BBL,defense,defuse,1-8,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167352,113054,Haven,10,KRX,attack,elimination,1-9,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167352,113054,Haven,11,KRX,attack,elimination,1-10,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167352,113054,Haven,12,KRX,attack,elimination,1-11,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167352,113054,Haven,13,BBL,attack,elimination,2-11,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167352,113054,Haven,14,BBL,attack,elimination,3-11,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167352,113054,Haven,15,KRX,defense,elimination,3-12,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167352,113054,Haven,16,BBL,attack,detonate,4-12,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167352,113054,Haven,17,BBL,attack,elimination,5-12,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167352,113054,Haven,18,BBL,attack,detonate,6-12,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167352,113054,Haven,19,BBL,attack,elimination,7-12,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167352,113054,Haven,20,KRX,defense,elimination,7-13,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113055,LotusPICK,1,C9,defense,defuse,1-0,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113055,LotusPICK,2,C9,defense,defuse,2-0,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113055,LotusPICK,3,PRX,attack,detonate,2-1,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113055,LotusPICK,4,C9,defense,elimination,3-1,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113055,LotusPICK,5,PRX,attack,elimination,3-2,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113055,LotusPICK,6,PRX,attack,elimination,3-3,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113055,LotusPICK,7,C9,defense,defuse,4-3,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113055,LotusPICK,8,C9,defense,elimination,5-3,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113055,LotusPICK,9,C9,defense,elimination,6-3,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113055,LotusPICK,10,PRX,attack,detonate,6-4,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113055,LotusPICK,11,C9,defense,defuse,7-4,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113055,LotusPICK,12,PRX,attack,elimination,7-5,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113055,LotusPICK,13,PRX,defense,defuse,7-6,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113055,LotusPICK,14,C9,attack,elimination,8-6,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113055,LotusPICK,15,PRX,defense,defuse,8-7,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113055,LotusPICK,16,C9,attack,elimination,9-7,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113055,LotusPICK,17,C9,attack,elimination,10-7,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113055,LotusPICK,18,C9,attack,elimination,11-7,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113055,LotusPICK,19,C9,attack,elimination,12-7,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113055,LotusPICK,20,PRX,defense,elimination,12-8,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113055,LotusPICK,21,C9,attack,elimination,13-8,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113056,PearlPICK,1,C9,attack,elimination,1-0,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113056,PearlPICK,2,C9,attack,elimination,2-0,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113056,PearlPICK,3,C9,attack,elimination,3-0,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113056,PearlPICK,4,C9,attack,elimination,4-0,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113056,PearlPICK,5,PRX,defense,defuse,4-1,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113056,PearlPICK,6,C9,attack,elimination,5-1,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113056,PearlPICK,7,C9,attack,detonate,6-1,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113056,PearlPICK,8,C9,attack,elimination,7-1,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113056,PearlPICK,9,C9,attack,elimination,8-1,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113056,PearlPICK,10,C9,attack,elimination,9-1,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113056,PearlPICK,11,C9,attack,elimination,10-1,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113056,PearlPICK,12,PRX,defense,defuse,10-2,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113056,PearlPICK,13,PRX,attack,elimination,10-3,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113056,PearlPICK,14,PRX,attack,detonate,10-4,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113056,PearlPICK,15,C9,defense,elimination,11-4,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113056,PearlPICK,16,C9,defense,defuse,12-4,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167353,113056,PearlPICK,17,C9,defense,defuse,13-4,2023-02-14,Champions Tour 2023: LOCK//IN São Paulo
167354,113058,PearlPICK,1,EG,attack,elimination,0-1,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113058,PearlPICK,2,EG,attack,elimination,0-2,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113058,PearlPICK,3,TH,defense,defuse,1-2,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113058,PearlPICK,4,EG,attack,detonate,1-3,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113058,PearlPICK,5,TH,defense,elimination,2-3,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113058,PearlPICK,6,TH,defense,elimination,3-3,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113058,PearlPICK,7,EG,attack,elimination,3-4,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113058,PearlPICK,8,TH,defense,elimination,4-4,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113058,PearlPICK,9,EG,attack,detonate,4-5,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113058,PearlPICK,10,EG,attack,elimination,4-6,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113058,PearlPICK,11,TH,defense,defuse,5-6,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113058,PearlPICK,12,TH,defense,elimination,6-6,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113058,PearlPICK,13,EG,defense,elimination,6-7,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113058,PearlPICK,14,EG,defense,elimination,6-8,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113058,PearlPICK,15,EG,defense,elimination,6-9,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113058,PearlPICK,16,TH,attack,elimination,7-9,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113058,PearlPICK,17,TH,attack,detonate,8-9,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113058,PearlPICK,18,EG,defense,elimination,8-10,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113058,PearlPICK,19,EG,defense,elimination,8-11,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113058,PearlPICK,20,EG,defense,elimination,8-12,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113058,PearlPICK,21,EG,defense,defuse,8-13,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113059,AscentPICK,1,TH,attack,elimination,1-0,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113059,AscentPICK,2,TH,attack,elimination,2-0,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113059,AscentPICK,3,TH,attack,elimination,3-0,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113059,AscentPICK,4,TH,attack,elimination,4-0,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113059,AscentPICK,5,EG,defense,time,4-1,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113059,AscentPICK,6,EG,defense,elimination,4-2,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113059,AscentPICK,7,EG,defense,time,4-3,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113059,AscentPICK,8,EG,defense,elimination,4-4,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113059,AscentPICK,9,EG,defense,elimination,4-5,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113059,AscentPICK,10,TH,attack,elimination,5-5,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113059,AscentPICK,11,EG,defense,defuse,5-6,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113059,AscentPICK,12,EG,defense,defuse,5-7,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113059,AscentPICK,13,EG,attack,elimination,5-8,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113059,AscentPICK,14,EG,attack,elimination,5-9,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113059,AscentPICK,15,EG,attack,elimination,5-10,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113059,AscentPICK,16,EG,attack,elimination,5-11,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113059,AscentPICK,17,TH,defense,defuse,6-11,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113059,AscentPICK,18,TH,defense,defuse,7-11,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113059,AscentPICK,19,EG,attack,elimination,7-12,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113059,AscentPICK,20,TH,defense,defuse,8-12,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167354,113059,AscentPICK,21,EG,attack,elimination,8-13,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113061,HavenPICK,1,TLN,defense,defuse,0-1,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113061,HavenPICK,2,MIBR,attack,elimination,1-1,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113061,HavenPICK,3,MIBR,attack,elimination,2-1,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113061,HavenPICK,4,TLN,defense,elimination,2-2,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113061,HavenPICK,5,TLN,defense,elimination,2-3,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113061,HavenPICK,6,MIBR,attack,elimination,3-3,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113061,HavenPICK,7,TLN,defense,elimination,3-4,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113061,HavenPICK,8,TLN,defense,elimination,3-5,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113061,HavenPICK,9,TLN,defense,defuse,3-6,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113061,HavenPICK,10,MIBR,attack,detonate,4-6,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113061,HavenPICK,11,TLN,defense,elimination,4-7,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113061,HavenPICK,12,TLN,defense,elimination,4-8,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113061,HavenPICK,13,TLN,attack,elimination,4-9,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113061,HavenPICK,14,TLN,attack,detonate,4-10,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113061,HavenPICK,15,MIBR,defense,defuse,5-10,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113061,HavenPICK,16,TLN,attack,elimination,5-11,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113061,HavenPICK,17,MIBR,defense,elimination,6-11,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113061,HavenPICK,18,MIBR,defense,elimination,7-11,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113061,HavenPICK,19,TLN,attack,detonate,7-12,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113061,HavenPICK,20,MIBR,defense,defuse,8-12,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113061,HavenPICK,21,TLN,attack,elimination,8-13,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113062,FracturePICK,1,TLN,defense,defuse,0-1,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113062,FracturePICK,2,TLN,defense,elimination,0-2,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113062,FracturePICK,3,TLN,defense,elimination,0-3,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113062,FracturePICK,4,MIBR,attack,elimination,1-3,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113062,FracturePICK,5,TLN,defense,defuse,1-4,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113062,FracturePICK,6,MIBR,attack,detonate,2-4,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113062,FracturePICK,7,TLN,defense,elimination,2-5,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113062,FracturePICK,8,TLN,defense,elimination,2-6,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113062,FracturePICK,9,MIBR,attack,detonate,3-6,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113062,FracturePICK,10,MIBR,attack,detonate,4-6,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113062,FracturePICK,11,TLN,defense,elimination,4-7,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113062,FracturePICK,12,MIBR,attack,elimination,5-7,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113062,FracturePICK,13,MIBR,defense,defuse,6-7,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113062,FracturePICK,14,MIBR,defense,defuse,7-7,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113062,FracturePICK,15,MIBR,defense,elimination,8-7,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113062,FracturePICK,16,MIBR,defense,elimination,9-7,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113062,FracturePICK,17,MIBR,defense,defuse,10-7,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113062,FracturePICK,18,TLN,attack,elimination,10-8,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113062,FracturePICK,19,TLN,attack,elimination,10-9,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113062,FracturePICK,20,TLN,attack,detonate,10-10,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113062,FracturePICK,21,TLN,attack,elimination,10-11,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113062,FracturePICK,22,TLN,attack,elimination,10-12,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113062,FracturePICK,23,MIBR,defense,elimination,11-12,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167355,113062,FracturePICK,24,TLN,attack,elimination,11-13,2023-02-15,Champions Tour 2023: LOCK//IN São Paulo
167356,113064,LotusPICK,1,GIA,attack,elimination,0-1,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113064,LotusPICK,2,GIA,attack,elimination,0-2,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113064,LotusPICK,3,GIA,attack,detonate,0-3,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113064,LotusPICK,4,GIA,attack,elimination,0-4,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113064,LotusPICK,5,GIA,attack,elimination,0-5,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113064,LotusPICK,6,NRG,defense,elimination,1-5,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113064,LotusPICK,7,NRG,defense,elimination,2-5,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113064,LotusPICK,8,GIA,attack,elimination,2-6,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113064,LotusPICK,9,GIA,attack,elimination,2-7,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113064,LotusPICK,10,GIA,attack,elimination,2-8,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113064,LotusPICK,11,NRG,defense,defuse,3-8,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113064,LotusPICK,12,NRG,defense,elimination,4-8,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113064,LotusPICK,13,NRG,attack,elimination,5-8,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113064,LotusPICK,14,NRG,attack,detonate,6-8,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113064,LotusPICK,15,NRG,attack,detonate,7-8,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113064,LotusPICK,16,GIA,defense,defuse,7-9,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113064,LotusPICK,17,GIA,defense,defuse,7-10,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113064,LotusPICK,18,NRG,attack,detonate,8-10,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113064,LotusPICK,19,GIA,defense,defuse,8-11,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113064,LotusPICK,20,GIA,defense,defuse,8-12,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113064,LotusPICK,21,NRG,attack,elimination,9-12,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113064,LotusPICK,22,NRG,attack,elimination,10-12,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113064,LotusPICK,23,NRG,attack,elimination,11-12,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113064,LotusPICK,24,NRG,attack,elimination,12-12,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113064,LotusPICK,25,GIA,attack,elimination,12-13,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113064,LotusPICK,26,GIA,defense,elimination,12-14,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113065,HavenPICK,1,NRG,attack,elimination,1-0,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113065,HavenPICK,2,NRG,attack,elimination,2-0,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113065,HavenPICK,3,NRG,attack,detonate,3-0,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113065,HavenPICK,4,NRG,attack,elimination,4-0,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113065,HavenPICK,5,NRG,attack,detonate,5-0,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113065,HavenPICK,6,NRG,attack,detonate,6-0,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113065,HavenPICK,7,GIA,defense,defuse,6-1,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113065,HavenPICK,8,NRG,attack,elimination,7-1,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113065,HavenPICK,9,NRG,attack,detonate,8-1,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113065,HavenPICK,10,NRG,attack,detonate,9-1,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113065,HavenPICK,11,NRG,attack,elimination,10-1,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113065,HavenPICK,12,NRG,attack,elimination,11-1,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113065,HavenPICK,13,NRG,defense,defuse,12-1,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113065,HavenPICK,14,NRG,defense,elimination,13-1,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113066,Icebox,1,GIA,attack,elimination,0-1,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113066,Icebox,2,GIA,attack,detonate,0-2,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113066,Icebox,3,NRG,defense,elimination,1-2,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113066,Icebox,4,NRG,defense,elimination,2-2,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113066,Icebox,5,NRG,defense,elimination,3-2,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113066,Icebox,6,NRG,defense,time,4-2,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113066,Icebox,7,NRG,defense,elimination,5-2,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113066,Icebox,8,NRG,defense,elimination,6-2,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
167356,113066,Icebox,9,NRG,defense,defuse,7-2,2023-02-17,Champions Tour 2023: LOCK//IN São Paulo
