MatchID,step,team,action,map
353198,3,EG,pick,Bind
353198,4,MIBR,pick,Lotus
353198,5,EG,ban,Ascent
353198,6,MIBR,ban,Split
353198,7,,remains,Sunset
353199,1,LEV,ban,Split
353199,2,FUR,ban,Lotus
353199,3,LEV,pick,Sunset
353199,4,FUR,pick,Icebox
353199,5,LEV,ban,Ascent
353199,6,FUR,ban,Haven
353199,7,,remains,Bind
353200,1,LOUD,ban,Split
353200,2,100T,ban,Sunset
353200,3,LOUD,pick,Ascent
353200,4,100T,pick,Bind
353200,5,LOUD,ban,Icebox
353200,6,100T,ban,Haven
353200,7,,remains,Lotus
353201,1,G2,ban,Sunset
353201,2,SEN,ban,Icebox
353201,3,G2,pick,Bind
353201,4,SEN,pick,Lotus
353201,5,G2,ban,Split
353201,6,SEN,ban,Haven
353201,7,,remains,Ascent
353202,1,GX,ban,Split
353202,2,MKOI,ban,Bind
353202,3,GX,pick,Sunset
353202,4,MKOI,pick,Icebox
353202,5,GX,ban,Haven
353202,6,MKOI,ban,Ascent
353202,7,,remains,Lotus
353203,1,VIT,ban,Split
353203,2,KC,ban,Ascent
353203,3,VIT,pick,Icebox
353203,4,KC,pick,Lotus
353203,5,VIT,ban,Haven
353203,6,KC,ban,Bind
353203,7,,remains,Sunset
365316,1,RRQ,ban,Lotus
365316,2,GEN,ban,Abyss
365316,3,RRQ,pick,Haven
365316,4,GEN,pick,Bind
365316,5,RRQ,ban,Ascent
365316,6,GEN,ban,Icebox
365316,7,,remains,Sunset
365317,1,TLN,ban,Sunset
365317,2,TS,ban,Bind
365317,3,TLN,pick,Lotus
365317,4,TS,pick,Abyss
365317,5,TLN,ban,Icebox
365317,6,TS,ban,Ascent
365317,7,,remains,Haven
365318,1,GEN,ban,Abyss
365318,2,PRX,ban,Haven
365318,3,GEN,pick,Ascent
365318,4,PRX,pick,Icebox
365318,5,GEN,ban,Sunset
365318,6,PRX,ban,Bind
365318,7,,remains,Lotus
365319,1,TLN,ban,Icebox
365319,2,KRX,ban,Lotus
365319,3,TLN,pick,Ascent
365319,4,KRX,pick,Abyss
365319,5,TLN,ban,Bind
365319,6,KRX,ban,Haven
365319,7,,remains,Sunset
365320,1,GEN,ban,Abyss
365320,2,KRX,ban,Lotus
365320,3,GEN,pick,Haven
365320,4,KRX,pick,Sunset
365320,5,GEN,ban,Icebox
365320,6,KRX,ban,Ascent
365320,7,,remains,Bind
365321,1,GEN,ban,Sunset
365321,2,GEN,ban,Abyss
365321,3,GEN,pick,Haven
365321,4,KRX,pick,Bind
365321,5,GEN,pick,Lotus
365321,6,KRX,pick,Icebox
365321,7,,remains,Ascent
365322,1,TLN,ban,Abyss
365322,2,PRX,ban,Haven
365322,3,TLN,pick,Ascent
365322,4,PRX,pick,Sunset
365322,5,TLN,ban,Icebox
365322,6,PRX,ban,Bind
365322,7,,remains,Lotus
365323,1,KRX,ban,Sunset
365323,2,PRX,ban,Haven
365323,3,KRX,pick,Abyss
365323,4,PRX,pick,Lotus
365323,5,KRX,pick,Bind
365323,6,PRX,pick,Icebox
365323,7,,remains,Ascent
371266,1,C9,ban,Ascent
371266,2,KRÜ,ban,Bind
371266,3,C9,pick,Abyss
371266,4,KRÜ,pick,Lotus
371266,5,C9,ban,Sunset
371266,6,KRÜ,ban,Icebox
371266,7,,remains,Haven
371267,1,SEN,ban,Icebox
371267,2,100T,ban,Sunset
371267,3,SEN,pick,Haven
371267,4,100T,pick,Ascent
371267,5,SEN,ban,Bind
371267,6,100T,ban,Lotus
371267,7,,remains,Abyss
371268,1,LEV,ban,Lotus
371268,2,KRÜ,ban,Bind
371268,3,LEV,pick,Icebox
371268,4,KRÜ,pick,Sunset
371268,5,LEV,ban,Abyss
371268,6,KRÜ,ban,Ascent
371268,7,,remains,Haven
371269,1,G2,ban,Ascent
371269,2,100T,ban,Bind
371269,3,G2,pick,Lotus
371269,4,100T,pick,Abyss
371269,5,G2,ban,Icebox
371269,6,100T,ban,Sunset
371269,7,,remains,Haven
371270,1,LEV,ban,Lotus
371270,2,G2,ban,Sunset
371270,3,LEV,pick,Icebox
371270,4,G2,pick,Bind
371270,5,LEV,ban,Abyss
371270,6,G2,ban,Ascent
371270,7,,remains,Haven
371271,1,G2,ban,Icebox
371271,2,G2,ban,Sunset
371271,3,G2,pick,Lotus
371271,4,LEV,pick,Haven
371271,5,G2,pick,Bind
371271,6,LEV,pick,Ascent
371271,7,,remains,Abyss
371272,1,100T,ban,Sunset
371272,2,KRÜ,ban,Bind
371272,3,100T,pick,Icebox
371272,4,KRÜ,pick,Lotus
371272,5,100T,ban,Haven
371272,6,KRÜ,ban,Abyss
371272,7,,remains,Ascent
371273,1,LEV,ban,Lotus
371273,2,KRÜ,ban,Bind
371273,3,LEV,pick,Icebox
371273,4,KRÜ,pick,Haven
371273,5,LEV,pick,Sunset
371273,6,KRÜ,pick,Abyss
371273,7,,remains,Ascent
371278,1,NAVI,ban,Icebox
371278,2,VIT,ban,Abyss
371278,3,NAVI,pick,Haven
371278,4,VIT,pick,Sunset
371278,5,NAVI,ban,Lotus
371278,6,VIT,ban,Bind
371278,7,,remains,Ascent
371279,1,FNC,ban,Abyss
371279,2,KC,ban,Haven
371279,3,FNC,pick,Icebox
371279,4,KC,pick,Sunset
371279,5,FNC,ban,Bind
371279,6,KC,ban,Ascent
371279,7,,remains,Lotus
371280,1,VIT,ban,Abyss
371280,2,TH,ban,Ascent
371280,3,VIT,pick,Icebox
371280,4,TH,pick,Sunset
371280,5,VIT,ban,Haven
371280,6,TH,ban,Lotus
371280,7,,remains,Bind
371281,1,FUT,ban,Icebox
371281,2,FNC,ban,Abyss
371281,3,FUT,pick,Sunset
371281,4,FNC,pick,Haven
371281,5,FUT,ban,Bind
371281,6,FNC,ban,Ascent
371281,7,,remains,Lotus
371282,1,FNC,ban,Icebox
371282,2,VIT,ban,Haven
371282,3,FNC,pick,Lotus
371282,4,VIT,pick,Sunset
371282,5,FNC,ban,Bind
371282,6,VIT,ban,Abyss
371282,7,,remains,Ascent
371283,1,FNC,ban,Icebox
371283,2,FNC,ban,Sunset
371283,3,FNC,pick,Haven
371283,4,VIT,pick,Ascent
371283,5,FNC,pick,Lotus
371283,6,VIT,pick,Bind
371283,7,,remains,Abyss
371284,1,FUT,ban,Haven
371284,2,TH,ban,Ascent
371284,3,FUT,pick,Abyss
371284,4,TH,pick,Sunset
371284,5,FUT,ban,Icebox
371284,6,TH,ban,Lotus
371284,7,,remains,Bind
371285,1,VIT,ban,Abyss
371285,2,TH,ban,Ascent
371285,3,VIT,pick,Icebox
371285,4,TH,pick,Sunset
371285,5,VIT,pick,Lotus
371285,6,TH,pick,Haven
371285,7,,remains,Bind
378656,1,BLG,ban,Haven
378656,2,FNC,ban,Sunset
378656,3,BLG,pick,Bind
378656,4,FNC,pick,Lotus
378656,5,BLG,ban,Abyss
378656,6,FNC,ban,Icebox
378656,7,,remains,Ascent
378657,1,KRÜ,ban,Icebox
378657,2,KRX,ban,Lotus
378657,3,KRÜ,pick,Haven
378657,4,KRX,pick,Abyss
378657,5,KRÜ,ban,Ascent
378657,6,KRX,ban,Sunset
378657,7,,remains,Bind
378658,1,KRX,ban,Haven
378658,2,FNC,ban,Icebox
378658,3,KRX,pick,Abyss
378658,4,FNC,pick,Lotus
378658,5,KRX,ban,Ascent
378658,6,FNC,ban,Sunset
378658,7,,remains,Bind
378659,1,KRÜ,ban,Bind
378659,2,BLG,ban,Haven
378659,3,KRÜ,pick,Lotus
378659,4,BLG,pick,Icebox
378659,5,KRÜ,ban,Abyss
378659,6,BLG,ban,Ascent
378659,7,,remains,Sunset
378660,1,KRÜ,ban,Bind
378660,2,FNC,ban,Icebox
378660,3,KRÜ,pick,Sunset
378660,4,FNC,pick,Haven
378660,5,KRÜ,ban,Abyss
378660,6,FNC,ban,Ascent
378660,7,,remains,Lotus
378662,1,SEN,ban,Icebox
378662,2,GEN,ban,Sunset
378662,3,SEN,pick,Haven
378662,4,GEN,pick,Ascent
378662,5,SEN,ban,Bind
378662,6,GEN,ban,Lotus
378662,7,,remains,Abyss
378663,1,FPX,ban,Sunset
378663,2,TH,ban,Icebox
378663,3,FPX,pick,Abyss
378663,4,TH,pick,Bind
378663,5,FPX,ban,Ascent
378663,6,TH,ban,Haven
378663,7,,remains,Lotus
378664,1,TH,ban,Ascent
378664,2,GEN,ban,Sunset
378664,3,TH,pick,Abyss
378664,4,GEN,pick,Lotus
378664,5,TH,ban,Icebox
378664,6,GEN,ban,Haven
378664,7,,remains,Bind
378665,1,FPX,ban,Sunset
378665,2,SEN,ban,Icebox
378665,3,FPX,pick,Bind
378665,4,SEN,pick,Lotus
378665,5,FPX,ban,Haven
378665,6,SEN,ban,Ascent
378665,7,,remains,Abyss
378666,1,SEN,ban,Ascent
378666,2,GEN,ban,Sunset
378666,3,SEN,pick,Lotus
378666,4,GEN,pick,Icebox
378666,5,SEN,ban,Abyss
378666,6,GEN,ban,Bind
378666,7,,remains,Haven
378667,1,TLN,ban,Icebox
378667,2,LEV,ban,Lotus
378667,3,TLN,pick,Bind
378667,4,LEV,pick,Ascent
378667,5,TLN,ban,Haven
378667,6,LEV,ban,Abyss
378667,7,,remains,Sunset
378669,1,TE,ban,Icebox
378669,2,VIT,ban,Lotus
378669,3,TE,pick,Ascent
378669,4,VIT,pick,Sunset
378669,5,TE,ban,Abyss
378669,6,VIT,ban,Haven
378669,7,,remains,Bind
378670,1,TE,ban,Icebox
378670,2,LEV,ban,Lotus
378670,3,TE,pick,Bind
378670,4,LEV,pick,Sunset
378670,5,TE,ban,Haven
378670,6,LEV,ban,Abyss
378670,7,,remains,Ascent
378671,1,TLN,ban,Icebox
378671,2,VIT,ban,Abyss
378671,3,TLN,pick,Lotus
378671,4,VIT,pick,Sunset
378671,5,TLN,ban,Ascent
378671,6,VIT,ban,Haven
378671,7,,remains,Bind
378672,1,LEV,ban,Bind
378672,2,VIT,ban,Abyss
378672,3,LEV,pick,Icebox
378672,4,VIT,pick,Sunset
378672,5,LEV,ban,Lotus
378672,6,VIT,ban,Haven
378672,7,,remains,Ascent
378673,1,FUT,ban,Haven
378673,2,EDG,ban,Ascent
378673,3,FUT,pick,Lotus
378673,4,EDG,pick,Bind
378673,5,FUT,ban,Abyss
378673,6,EDG,ban,Icebox
378673,7,,remains,Sunset
378674,1,PRX,ban,Ascent
378674,2,G2,ban,Sunset
378674,3,PRX,pick,Icebox
378674,4,G2,pick,Lotus
378674,5,PRX,ban,Haven
378674,6,G2,ban,Abyss
378674,7,,remains,Bind
378675,1,G2,ban,Sunset
378675,2,EDG,ban,Ascent
378675,3,G2,pick,Icebox
378675,4,EDG,pick,Haven
378675,5,G2,ban,Lotus
378675,6,EDG,ban,Abyss
378675,7,,remains,Bind
378676,1,FUT,ban,Haven
378676,2,PRX,ban,Ascent
378676,3,FUT,pick,Sunset
378676,4,PRX,pick,Bind
378676,5,FUT,ban,Abyss
378676,6,PRX,ban,Icebox
378676,7,,remains,Lotus
378677,1,EDG,ban,Bind
378677,2,PRX,ban,Haven
378677,3,EDG,pick,Icebox
378677,4,PRX,pick,Sunset
378677,5,EDG,ban,Ascent
378677,6,PRX,ban,Abyss
378677,7,,remains,Lotus
378822,1,SEN,ban,Ascent
378822,2,KRX,ban,Lotus
378822,3,SEN,pick,Sunset
378822,4,KRX,pick,Haven
378822,5,SEN,ban,Bind
378822,6,KRX,ban,Abyss
378822,7,,remains,Icebox
378823,1,TE,ban,Icebox
378823,2,EDG,ban,Ascent
378823,3,TE,pick,Bind
378823,4,EDG,pick,Sunset
378823,5,TE,ban,Haven
378823,6,EDG,ban,Abyss
378823,7,,remains,Lotus
378824,1,LEV,ban,Bind
378824,2,G2,ban,Sunset
378824,3,LEV,pick,Icebox
378824,4,G2,pick,Abyss
378824,5,LEV,ban,Lotus
378824,6,G2,ban,Ascent
378824,7,,remains,Haven
378825,1,FNC,ban,Icebox
378825,2,TH,ban,Ascent
378825,3,FNC,pick,Lotus
378825,4,TH,pick,Abyss
378825,5,FNC,ban,Sunset
378825,6,TH,ban,Bind
378825,7,,remains,Haven
378826,1,EDG,ban,Icebox
378826,2,SEN,ban,Bind
378826,3,EDG,pick,Haven
378826,4,SEN,pick,Lotus
378826,5,EDG,ban,Ascent
378826,6,SEN,ban,Abyss
378826,7,,remains,Sunset
378827,1,LEV,ban,Bind
378827,2,TH,ban,Ascent
378827,3,LEV,pick,Icebox
378827,4,TH,pick,Lotus
378827,5,LEV,ban,Abyss
378827,6,TH,ban,Sunset
378827,7,,remains,Haven
378828,1,LEV,ban,Bind
378828,2,EDG,ban,Ascent
378828,3,LEV,pick,Icebox
378828,4,EDG,pick,Lotus
378828,5,LEV,ban,Haven
378828,6,EDG,ban,Sunset
378828,7,,remains,Abyss
378829,1,EDG,ban,Ascent
378829,2,EDG,ban,Icebox
378829,3,EDG,pick,Haven
378829,4,TH,pick,Sunset
378829,5,EDG,pick,Lotus
378829,6,TH,pick,Bind
378829,7,,remains,Abyss
378831,1,TE,ban,Icebox
378831,2,KRX,ban,Ascent
378831,3,TE,pick,Lotus
378831,4,KRX,pick,Abyss
378831,5,TE,ban,Bind
378831,6,KRX,ban,Haven
378831,7,,remains,Sunset
378832,1,FNC,ban,Icebox
378832,2,G2,ban,Sunset
378832,3,FNC,pick,Haven
378832,4,G2,pick,Bind
378832,5,FNC,ban,Abyss
378832,6,G2,ban,Ascent
378832,7,,remains,Lotus
378833,1,KRX,ban,Bind
378833,2,TH,ban,Ascent
378833,3,KRX,pick,Abyss
378833,4,TH,pick,Sunset
378833,5,KRX,ban,Lotus
378833,6,TH,ban,Haven
378833,7,,remains,Icebox
378834,1,SEN,ban,Haven
378834,2,FNC,ban,Icebox
378834,3,SEN,pick,Sunset
378834,4,FNC,pick,Bind
378834,5,SEN,ban,Abyss
378834,6,FNC,ban,Ascent
378834,7,,remains,Lotus
378835,1,SEN,ban,Sunset
378835,2,TH,ban,Lotus
378835,3,SEN,pick,Haven
378835,4,TH,pick,Icebox
378835,5,SEN,ban,Bind
378835,6,TH,ban,Ascent
378835,7,,remains,Abyss
378836,1,LEV,ban,Bind
378836,2,TH,ban,Ascent
378836,3,LEV,pick,Icebox
378836,4,TH,pick,Sunset
378836,5,LEV,pick,Abyss
378836,6,TH,pick,Lotus
378836,7,,remains,Haven
427991,1,LOUD,ban,Fracture
427991,2,EG,ban,Haven
427991,3,LOUD,pick,Split
427991,4,EG,pick,Pearl
427991,5,LOUD,ban,Abyss
427991,6,EG,ban,Bind
427991,7,,remains,Lotus
427992,1,MIBR,ban,Fracture
427992,2,100T,ban,Abyss
427992,3,MIBR,pick,Lotus
427992,4,100T,pick,Bind
427992,5,MIBR,ban,Split
427992,6,100T,ban,Pearl
427992,7,,remains,Haven
427993,1,NRG,ban,Abyss
427993,2,C9,ban,Haven
427993,3,NRG,pick,Fracture
427993,4,C9,pick,Lotus
427993,5,NRG,ban,Pearl
427993,6,C9,ban,Split
427993,7,,remains,Bind
427994,1,2G,ban,Fracture
427994,2,FUR,ban,Pearl
427994,3,2G,pick,Haven
427994,4,FUR,pick,Lotus
427994,5,2G,ban,Abyss
427994,6,FUR,ban,Split
427994,7,,remains,Bind
427995,1,LOUD,ban,Fracture
427995,2,KRÜ,ban,Pearl
427995,3,LOUD,pick,Haven
427995,4,KRÜ,pick,Split
427995,5,LOUD,ban,Abyss
427995,6,KRÜ,ban,Lotus
427995,7,,remains,Bind
427996,1,SEN,ban,Fracture
427996,2,100T,ban,Abyss
427996,3,SEN,pick,Split
427996,4,100T,pick,Bind
427996,5,SEN,ban,Haven
427996,6,100T,ban,Lotus
427996,7,,remains,Pearl
427997,1,C9,ban,Haven
427997,2,G2,ban,Fracture
427997,3,C9,pick,Lotus
427997,4,G2,pick,Abyss
427997,5,C9,ban,Bind
427997,6,G2,ban,Pearl
427997,7,,remains,Split
427998,1,FUR,ban,Abyss
427998,2,LEV,ban,Bind
427998,3,FUR,pick,Haven
427998,4,LEV,pick,Split
427998,5,FUR,ban,Pearl
427998,6,LEV,ban,Lotus
427998,7,,remains,Fracture
427999,1,LOUD,ban,Fracture
427999,2,SEN,ban,Haven
427999,3,LOUD,pick,Lotus
427999,4,SEN,pick,Pearl
427999,5,LOUD,ban,Abyss
427999,6,SEN,ban,Bind
427999,7,,remains,Split
428000,1,G2,ban,Haven
428000,2,LEV,ban,Bind
428000,3,G2,pick,Pearl
428000,4,LEV,pick,Fracture
428000,5,G2,ban,Lotus
428000,6,LEV,ban,Split
428000,7,,remains,Abyss
428001,1,G2,ban,Lotus
428001,2,SEN,ban,Split
428001,3,G2,pick,Abyss
428001,4,SEN,pick,Pearl
428001,5,G2,ban,Haven
428001,6,SEN,ban,Bind
428001,7,,remains,Fracture
428002,1,G2,ban,Bind
428002,2,G2,ban,Lotus
428002,3,G2,pick,Split
428002,4,SEN,pick,Pearl
428002,5,G2,pick,Abyss
428002,6,SEN,pick,Fracture
428002,7,,remains,Haven
428003,1,EG,ban,Haven
428003,2,FUR,ban,Split
428003,3,EG,pick,Abyss
428003,4,FUR,pick,Fracture
428003,5,EG,ban,Bind
428003,6,FUR,ban,Pearl
428003,7,,remains,Lotus
428004,1,C9,ban,Haven
428004,2,MIBR,ban,Fracture
428004,3,C9,pick,Lotus
428004,4,MIBR,pick,Abyss
428004,5,C9,ban,Bind
428004,6,MIBR,ban,Split
428004,7,,remains,Pearl
428005,1,100T,ban,Abyss
428005,2,NRG,ban,Split
428005,3,100T,pick,Lotus
428005,4,NRG,pick,Pearl
428005,5,100T,ban,Haven
428005,6,NRG,ban,Fracture
428005,7,,remains,Bind
428006,1,2G,ban,Fracture
428006,2,KRÜ,ban,Pearl
428006,3,2G,pick,Abyss
428006,4,KRÜ,pick,Split
428006,5,2G,ban,Lotus
428006,6,KRÜ,ban,Haven
428006,7,,remains,Bind
428007,1,MIBR,ban,Fracture
428007,2,EG,ban,Haven
428007,3,MIBR,pick,Abyss
428007,4,EG,pick,Split
428007,5,MIBR,ban,Lotus
428007,6,EG,ban,Bind
428007,7,,remains,Pearl
428008,1,KRÜ,ban,Fracture
428008,2,NRG,ban,Split
428008,3,KRÜ,pick,Abyss
428008,4,NRG,pick,Haven
428008,5,KRÜ,ban,Pearl
428008,6,NRG,ban,Lotus
428008,7,,remains,Bind
428009,1,LEV,ban,Bind
428009,2,MIBR,ban,Fracture
428009,3,LEV,pick,Lotus
428009,4,MIBR,pick,Pearl
428009,5,LEV,ban,Abyss
428009,6,MIBR,ban,Haven
428009,7,,remains,Split
428010,1,KRÜ,ban,Fracture
428010,2,LOUD,ban,Abyss
428010,3,KRÜ,pick,Bind
428010,4,LOUD,pick,Haven
428010,5,KRÜ,ban,Pearl
428010,6,LOUD,ban,Split
428010,7,,remains,Lotus
428011,1,KRÜ,ban,Pearl
428011,2,MIBR,ban,Lotus
428011,3,KRÜ,pick,Bind
428011,4,MIBR,pick,Abyss
428011,5,KRÜ,ban,Fracture
428011,6,MIBR,ban,Haven
428011,7,,remains,Split
428012,1,SEN,ban,Haven
428012,2,MIBR,ban,Fracture
428012,3,SEN,pick,Lotus
428012,4,MIBR,pick,Abyss
428012,5,SEN,pick,Pearl
428012,6,MIBR,pick,Split
428012,7,,remains,Bind
429379,1,TL,ban,Lotus
429379,2,MKOI,ban,Haven
429379,3,TL,pick,Fracture
429379,4,MKOI,pick,Abyss
429379,5,TL,ban,Pearl
429379,6,MKOI,ban,Split
429379,7,,remains,Bind
429380,1,NAVI,ban,Fracture
429380,2,KC,ban,Split
429380,3,NAVI,pick,Abyss
429380,4,KC,pick,Bind
429380,5,NAVI,ban,Haven
429380,6,KC,ban,Pearl
429380,7,,remains,Lotus
429381,1,GX,ban,Abyss
429381,2,BBL,ban,Fracture
429381,3,GX,pick,Lotus
429381,4,BBL,pick,Haven
429381,5,GX,ban,Split
429381,6,BBL,ban,Bind
429381,7,,remains,Pearl
429382,1,M8,ban,Lotus
429382,2,APK,ban,Split
429382,3,M8,pick,Pearl
429382,4,APK,pick,Haven
429382,5,M8,ban,Fracture
429382,6,APK,ban,Abyss
429382,7,,remains,Bind
429383,1,FUT,ban,Bind
429383,2,TL,ban,Lotus
429383,3,FUT,pick,Pearl
429383,4,TL,pick,Fracture
429383,5,FUT,ban,Abyss
429383,6,TL,ban,Haven
429383,7,,remains,Split
429384,1,VIT,ban,Pearl
429384,2,KC,ban,Split
429384,3,VIT,pick,Haven
429384,4,KC,pick,Bind
429384,5,VIT,ban,Lotus
429384,6,KC,ban,Fracture
429384,7,,remains,Abyss
429385,1,BBL,ban,Bind
429385,2,FNC,ban,Pearl
429385,3,BBL,pick,Abyss
429385,4,FNC,pick,Fracture
429385,5,BBL,ban,Haven
429385,6,FNC,ban,Lotus
429385,7,,remains,Split
429386,1,M8,ban,Lotus
429386,2,TH,ban,Split
429386,3,M8,pick,Abyss
429386,4,TH,pick,Fracture
429386,5,M8,ban,Bind
429386,6,TH,ban,Haven
429386,7,,remains,Pearl
429387,1,FUT,ban,Haven
429387,2,VIT,ban,Pearl
429387,3,FUT,pick,Bind
429387,4,VIT,pick,Split
429387,5,FUT,ban,Fracture
429387,6,VIT,ban,Abyss
429387,7,,remains,Lotus
429388,1,BBL,ban,Fracture
429388,2,TH,ban,Split
429388,3,BBL,pick,Pearl
429388,4,TH,pick,Lotus
429388,5,BBL,ban,Haven
429388,6,TH,ban,Bind
429388,7,,remains,Abyss
429389,1,VIT,ban,Pearl
429389,2,TH,ban,Split
429389,3,VIT,pick,Haven
429389,4,TH,pick,Abyss
429389,5,VIT,ban,Lotus
429389,6,TH,ban,Fracture
429389,7,,remains,Bind
429390,1,VIT,ban,Pearl
429390,2,VIT,ban,Abyss
429390,3,VIT,pick,Split
429390,4,TL,pick,Haven
429390,5,VIT,pick,Lotus
429390,6,TL,pick,Bind
429390,7,,remains,Fracture
429391,1,M8,ban,Fracture
429391,2,MKOI,ban,Abyss
429391,3,M8,pick,Haven
429391,4,MKOI,pick,Lotus
429391,5,M8,ban,Split
429391,6,MKOI,ban,Bind
429391,7,,remains,Pearl
429392,1,NAVI,ban,Bind
429392,2,FNC,ban,Abyss
429392,3,NAVI,pick,Pearl
429392,4,FNC,pick,Fracture
429392,5,NAVI,ban,Lotus
429392,6,FNC,ban,Split
429392,7,,remains,Haven
429393,1,KC,ban,Haven
429393,2,GX,ban,Abyss
429393,3,KC,pick,Bind
429393,4,GX,pick,Lotus
429393,5,KC,ban,Split
429393,6,GX,ban,Pearl
429393,7,,remains,Fracture
429394,1,TL,ban,Lotus
429394,2,APK,ban,Split
429394,3,TL,pick,Abyss
429394,4,APK,pick,Pearl
429394,5,TL,ban,Fracture
429394,6,APK,ban,Bind
429394,7,,remains,Haven
429395,1,M8,ban,Lotus
429395,2,FNC,ban,Bind
429395,3,M8,pick,Abyss
429395,4,FNC,pick,Fracture
429395,5,M8,ban,Split
429395,6,FNC,ban,Pearl
429395,7,,remains,Haven
429396,1,GX,ban,Abyss
429396,2,TL,ban,Lotus
429396,3,GX,pick,Fracture
429396,4,TL,pick,Split
429396,5,GX,ban,Haven
429396,6,TL,ban,Pearl
429396,7,,remains,Bind
429397,1,FUT,ban,Split
429397,2,FNC,ban,Bind
429397,3,FUT,pick,Abyss
429397,4,FNC,pick,Fracture
429397,5,FUT,ban,Haven
429397,6,FNC,ban,Lotus
429397,7,,remains,Pearl
429398,1,TL,ban,Lotus
429398,2,BBL,ban,Fracture
429398,3,TL,pick,Bind
429398,4,BBL,pick,Pearl
429398,5,TL,ban,Abyss
429398,6,BBL,ban,Haven
429398,7,,remains,Split
429400,1,FUT,ban,Split
429400,2,TL,ban,Pearl
429400,3,FUT,pick,Abyss
429400,4,TL,pick,Bind
429400,5,FUT,ban,Fracture
429400,6,TL,ban,Lotus
429400,7,,remains,Haven
429401,1,TH,ban,Split
429401,2,TL,ban,Pearl
429401,3,TH,pick,Lotus
429401,4,TL,pick,Abyss
429401,5,TH,pick,Fracture
429401,6,TL,pick,Haven
429401,7,,remains,Bind
430514,1,BME,ban,Split
430514,2,T1,ban,Abyss
430514,3,BME,pick,Pearl
430514,4,T1,pick,Bind
430514,5,BME,ban,Haven
430514,6,T1,ban,Lotus
430514,7,,remains,Fracture
430515,1,NS,ban,Abyss
430515,2,ZETA,ban,Bind
430515,3,NS,pick,Split
430515,4,ZETA,pick,Haven
430515,5,NS,ban,Pearl
430515,6,ZETA,ban,Fracture
430515,7,,remains,Lotus
430516,1,TS,ban,Bind
430516,2,GE,ban,Haven
430516,3,TS,pick,Abyss
430516,4,GE,pick,Split
430516,5,TS,ban,Lotus
430516,6,GE,ban,Fracture
430516,7,,remains,Pearl
430517,1,RRQ,ban,Bind
430517,2,DFM,ban,Fracture
430517,3,RRQ,pick,Abyss
430517,4,DFM,pick,Pearl
430517,5,RRQ,ban,Lotus
430517,6,DFM,ban,Split
430517,7,,remains,Haven
430518,1,T1,ban,Pearl
430518,2,PRX,ban,Haven
430518,3,T1,pick,Bind
430518,4,PRX,pick,Fracture
430518,5,T1,ban,Lotus
430518,6,PRX,ban,Abyss
430518,7,,remains,Split
430519,1,GE,ban,Haven
430519,2,TLN,ban,Pearl
430519,3,GE,pick,Split
430519,4,TLN,pick,Abyss
430519,5,GE,ban,Fracture
430519,6,TLN,ban,Bind
430519,7,,remains,Lotus
430520,1,RRQ,ban,Bind
430520,2,GEN,ban,Split
430520,3,RRQ,pick,Fracture
430520,4,GEN,pick,Lotus
430520,5,RRQ,ban,Pearl
430520,6,GEN,ban,Abyss
430520,7,,remains,Haven
430521,1,NS,ban,Abyss
430521,2,KRX,ban,Bind
430521,3,NS,pick,Lotus
430521,4,KRX,pick,Pearl
430521,5,NS,ban,Split
430521,6,KRX,ban,Haven
430521,7,,remains,Fracture
430522,1,TLN,ban,Split
430522,2,T1,ban,Lotus
430522,3,TLN,pick,Fracture
430522,4,T1,pick,Bind
430522,5,TLN,ban,Pearl
430522,6,T1,ban,Abyss
430522,7,,remains,Haven
430523,1,KRX,ban,Lotus
430523,2,GEN,ban,Fracture
430523,3,KRX,pick,Abyss
430523,4,GEN,pick,Bind
430523,5,KRX,ban,Split
430523,6,GEN,ban,Pearl
430523,7,,remains,Haven
430524,1,KRX,ban,Pearl
430524,2,T1,ban,Abyss
430524,3,KRX,pick,Lotus
430524,4,T1,pick,Haven
430524,5,KRX,ban,Bind
430524,6,T1,ban,Split
430524,7,,remains,Fracture
430525,1,KRX,ban,Pearl
430525,2,KRX,ban,Haven
430525,3,KRX,pick,Abyss
430525,4,T1,pick,Lotus
430525,5,KRX,pick,Fracture
430525,6,T1,pick,Bind
430525,7,,remains,Split
430526,1,BME,ban,Split
430526,2,NS,ban,Abyss
430526,3,BME,pick,Pearl
430526,4,NS,pick,Bind
430526,5,BME,ban,Haven
430526,6,NS,ban,Fracture
430526,7,,remains,Lotus
430527,1,TS,ban,Bind
430527,2,RRQ,ban,Split
430527,3,TS,pick,Lotus
430527,4,RRQ,pick,Pearl
430527,5,TS,ban,Fracture
430527,6,RRQ,ban,Abyss
430527,7,,remains,Haven
430528,1,DFM,ban,Bind
430528,2,GE,ban,Haven
430528,3,DFM,pick,Abyss
430528,4,GE,pick,Split
430528,5,DFM,ban,Pearl
430528,6,GE,ban,Fracture
430528,7,,remains,Lotus
430529,1,ZETA,ban,Bind
430529,2,PRX,ban,Haven
430529,3,ZETA,pick,Lotus
430529,4,PRX,pick,Fracture
430529,5,ZETA,ban,Abyss
430529,6,PRX,ban,Split
430529,7,,remains,Pearl
430530,1,RRQ,ban,Bind
430530,2,NS,ban,Abyss
430530,3,RRQ,pick,Fracture
430530,4,NS,pick,Lotus
430530,5,RRQ,ban,Split
430530,6,NS,ban,Haven
430530,7,,remains,Pearl
430531,1,DFM,ban,Bind
